"","date","vw_cum","ew_cum","vw_ret","ew_ret"
"101",2013-05-24,1.06962714585021,1.06362485493852,-0.00148349947786319,-0.00117609885466996
"102",2013-05-28,1.08443108596718,1.08026709181603,0.0138402808627329,0.0156467167913881
"103",2013-05-29,1.082450738825,1.07702647495972,-0.00182616227790366,-0.0029998292837522
"104",2013-05-30,1.08919407012625,1.08338295329,0.00622968885269337,0.00590187751003257
"105",2013-05-31,1.08792121982117,1.08479026198234,-0.00116861663131229,0.00129899467964156
"106",2013-06-03,1.0878612585675,1.08243259139741,-5.5115437208153e-05,-0.00217338841207293
"107",2013-06-04,1.07676920944177,1.07293218993433,-0.0101961983096406,-0.00877689893909961
"108",2013-06-05,1.06701946028308,1.06708074667315,-0.00905463220269986,-0.00545369345432989
"109",2013-06-06,1.07156857388998,1.07115256187279,0.00426338391775305,0.00381584543843894
"110",2013-06-07,1.09292603336342,1.09619190789938,0.0199310244755544,0.0233760781777126
"111",2013-06-10,1.09424480043678,1.10136832306704,0.00120663890611317,0.00472217969349864
"112",2013-06-11,1.08189648630301,1.08583128580261,-0.0112847820970606,-0.0141070311711547
"113",2013-06-12,1.06803898163557,1.07233162945618,-0.0128085309850596,-0.0124325542309741
"114",2013-06-13,1.08258960069092,1.08735825717369,0.0136236778858674,0.0140130415859547
"115",2013-06-14,1.0747026063775,1.07964505540379,-0.00728530396780447,-0.0070935238860006
"116",2013-06-17,1.08326397661705,1.09012716152755,0.00796626916948306,0.00970884465343458
"117",2013-06-18,1.09469591402878,1.10239468725661,0.0105532332455416,0.0112532979289002
"118",2013-06-19,1.07964036244823,1.08750747387773,-0.0137531814886769,-0.0135044313538192
"119",2013-06-20,1.05733996824498,1.06606684092189,-0.0206553913496572,-0.0197153890624692
"120",2013-06-21,1.05076154136859,1.06105023070353,-0.00622167616278602,-0.0047057182775031
"121",2013-06-24,1.04034947690343,1.05049508726157,-0.00990906504971378,-0.00994782634838576
"122",2013-06-25,1.04734452344939,1.05721992165216,0.006723746876657,0.00640158575907024
"123",2013-06-26,1.05459205872074,1.06812159232501,0.00691991518462065,0.0103116394702569
"124",2013-06-27,1.05726676115704,1.07010889379386,0.00253624367279159,0.00186055734022483
"125",2013-06-28,1.04192941026472,1.05873839685271,-0.014506604629792,-0.010625551293977
"126",2013-07-01,1.04875127195854,1.06761610780169,0.00654733576633326,0.00838517897846103
"127",2013-07-02,1.0518063068274,1.07133286677678,0.00291302137174321,0.00348136277443167
"128",2013-07-03,1.05817121976957,1.07675217569359,0.00605141165332235,0.00505847350050681
"129",2013-07-05,1.06649343600975,1.08493238910411,0.00786471611087158,0.00759711806966967
"130",2013-07-08,1.07333303306319,1.09404978196284,0.00641316375938206,0.00840365072542526
"131",2013-07-09,1.06217289114614,1.08564821456759,-0.0103976506575923,-0.00767932824791473
"132",2013-07-10,1.06653033386496,1.08980468810896,0.00410238554866416,0.00382856388063724
"133",2013-07-11,1.07877735980463,1.10530175298493,0.0114830544906186,0.0142200387326812
"134",2013-07-12,1.08747236146074,1.11832056519194,0.00806005203676663,0.0117785140318978
"135",2013-07-15,1.09263571550833,1.12179842987478,0.00474803243795052,0.0031098996040011
"136",2013-07-16,1.0925515291183,1.12195493909893,-7.70489091990179e-05,0.00013951635158338
"137",2013-07-17,1.09750475281647,1.12736335866254,0.00453362936772428,0.00482053189048459
"138",2013-07-18,1.10269567451291,1.1281610686049,0.00472974871691467,0.000707589027291844
"139",2013-07-19,1.08917679710672,1.11796979914206,-0.0122598444146045,-0.00903352344487784
"140",2013-07-22,1.08856543491064,1.11615712014323,-0.00056130666546117,-0.00162140247457243
"141",2013-07-23,1.08815949302187,1.11400907659478,-0.000372914549506498,-0.00192449925703542
"142",2013-07-24,1.09069027873735,1.11448278661328,0.00232574887386372,0.000425229945119066
"143",2013-07-25,1.09907653170106,1.12467464945376,0.00768894078108029,0.00914492620514018
"144",2013-07-26,1.11171038874959,1.14144832093698,0.0114949748121449,0.0149142434137377
"145",2013-07-29,1.09947176395548,1.12702415674995,-0.0110088247064731,-0.0126367211922349
"146",2013-07-30,1.09356742165292,1.11943571560413,-0.00537016274189384,-0.00673316636592824
"147",2013-07-31,1.08858971441089,1.11448027846179,-0.00455180644875863,-0.0044267277461939
"148",2013-08-01,1.09736323623131,1.1249056031062,0.00805953033018292,0.00935442721229829
"149",2013-08-02,1.09323143269828,1.1205128335966,-0.00376521045776435,-0.00390501167161605
"150",2013-08-05,1.08982543021287,1.11531601075174,-0.00311553654929464,-0.00463789676391757
"151",2013-08-06,1.07417721815809,1.10236609029519,-0.0143584574382027,-0.0116109876767787
"152",2013-08-07,1.0636902930283,1.09092541893313,-0.00976275139010607,-0.0103782867259574
"153",2013-08-08,1.05988455069049,1.08694137228645,-0.00357786694374373,-0.00365198809885281
"154",2013-08-09,1.06166184095037,1.08953285643225,0.00167687155995022,0.00238419864389461
